328|ATLANTIDA S.A.
329|ATLAS CULTURAL DEL MUNDO
330|ATLAS HISTORICO
331|ATRIL
332|ATUCHA
333|ATUEL
334|AUDEBA
335|AUDITORIA DE EMPRESAS
336|AULA
337|AULA ABIERTA SALVA
338|AULA TALLER
339|AUSTRAL
340|AUSTRALIAN TOURIST COMMISSION
341|AUTORES ARGENTINOS
342|AUTORES ASOCIADOS
343|AUTORES ASOCIADOS MORON
344|AUZOU
345|AVALON
346|AVENTURA NATURAL
347|AYACUCHO
348|AYALA PALACIO
349|AYMA
350|AYMI
351|AYUNTAMIENTO DE MIGUEL TURRA
352|AYUSO
353|AZ
354|AZ EDITORA
355|AZTECA
356|AZULEJOS
357|B
358|B COEDICION CON DUNCAN BAIRD
359|B VERGARA GRUPO ZETA
360|BABEL
361|BACH
362|BAILLY-BAILLIERE
363|BAJEL
364|BALCAZAR JUAN CARLOS
365|BALLESTA
366|BALTASAR
367|BANCO DE LA CIUDAD DE BUENOS A
368|BANCO DE LA PROVINCIA
369|BANCO DE LA PROVINCIA DE BS.AS
370|BANCO DE LA PROVINCIA DE BUENO
371|BANCO HIPOTECARIO NACIONAL
372|BANCO INTERAMERICANO DE DESARR
373|BANTAM
374|BANTAM BOOKS
375|BANTAN
376|BARCEL BAIRES
377|BARCELONA
378|BARCELONA, MOTANER Y SIMON
379|BARRAL
380|BARRAL EDITORES
381|BARRAR
382|BARSA
383|BARTOLOME U CHIESINO
384|BARTOLOME U. CHIESINO
385|BAUL FRANTE
386|BAYER
387|BEAS
388|BEEME
389|BELGRANO
390|BELGRANO DE/GHIA
391|BELGRANO-GHIA
392|BELL
393|BERGARA
394|BERMEJO
395|BERNARD GRASSET
396|BETA
397|BETHLEHEM STEEL
398|BETILES
399|BETINA
400|BHAKTIVEDANTA
401|BIBLE STUDENTS ASSOCIATION
402|BIBLI0GRAFICA ARGENTINA
403|BIBLIOGRAFICA ARGENTINA
404|BIBLIOS
405|BIBLIOTECA
406|BIBLIOTECA  DE LA SECRETARIA
407|BIBLIOTECA ACTUAL
408|BIBLIOTECA APOSTOLICA VATICANA
409|BIBLIOTECA BASICA ARGENTINA
410|BIBLIOTECA BASICA DE CIENCIAS
411|BIBLIOTECA BASICA DE LAS CIEN
412|BIBLIOTECA BASICA UNIVERSAL
413|BIBLIOTECA BILLIKEN
414|BIBLIOTECA BOEDO
415|BIBLIOTECA BREVE-ENSAYO
416|BIBLIOTECA CLARIN
417|BIBLIOTECA DE AUTORES
418|BIBLIOTECA DE AUTORES BRASILEN
419|BIBLIOTECA DE AUTORES CRISTIA
420|BIBLIOTECA DE AUTORES CRISTIAN
421|BIBLIOTECA DE BIENESTAR SOCIAL
422|BIBLIOTECA DE CULTURA GENERAL
423|BIBLIOTECA DE HUMANIDADES
424|BIBLIOTECA DE LA NACION
425|BIBLIOTECA DE MAYO
426|BIBLIOTECA DE ORO DEL ESTUDIAN
427|BIBLIOTECA DE PSCICOLOGIA
428|BIBLIOTECA DEL AGRIMENSOR
429|BIBLIOTECA DEL CONGRESO
430|BIBLIOTECA DEL SUBOFICIAL
431|BIBLIOTECA DOMINGO F.SARMIENTO
432|BIBLIOTECA E.D.AF.
433|BIBLIOTECA ERCILLA
434|BIBLIOTECA FAMILIAR INTERACTIV
435|BIBLIOTECA FLORENTINO AMEGHINO
436|BIBLIOTECA FLORIDA
437|BIBLIOTECA FUNDAMENTAL
438|BIBLIOTECA JUAN BAUTISTA
439|BIBLIOTECA JUCAR
440|BIBLIOTECA LA NACION
441|BIBLIOTECA MODERNA
442|BIBLIOTECA NACIONAL
443|BIBLIOTECA NUEVA
444|BIBLIOTECA NUEVA-COLECC. LUZ
445|BIBLIOTECA PAG 12
446|BIBLIOTECA PARA EL HOMBRE ACTU
447|BIBLIOTECA PECUARIA
448|BIBLIOTECA PECUARIA S.A.
449|BIBLIOTECA PERSONAL
450|BIBLIOTECA POLICIAL
451|BIBLIOTECA POPULAR JUDIA
452|BIBLIOTECA RURAL ARGENTINA
453|BIBLIOTECA SALVAT
454|BIBLIOTECA SICOPEDAGOGICA
455|BIBLIOTECA TECNICA PHILLIPS
456|BIBLIOTECA UNIVERSAL
457|BIBLIOTECA UNIVERSAL CARALT
458|BIBLIOTECA UNIVERSIDAD CARALT
459|BIBLIOTECA-SESQUICENTENARIO
460|BIBLIOTECAS DE AUTORES CRISTIA
461|BIBLIOTECAS UNIVERSITARIAS
462|BIBLIOTECE DE EMPRESA
463|BIBLOS
464|BIBLOS AZUL
465|BIFFIGNANDI
466|BILENIO
467|BILLIKEN
468|BILLIKEN EDITORIAL
469|BIOGRAFIA
